,artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
2728,,,ICCA08_029,Knights of the Frozen Throne,,1.0,45655,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_029.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_029_premium.gif,enUS,[{'name': 'AIMustPlay'}],"Shut up, Priest",Death Knight,,,Your opponent can't emote.,Spell,,,,
2729,,2.0,ICCA11_001,Knights of the Frozen Throne,,1.0,45696,,,,3.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA11_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA11_001_premium.gif,enUS,[{'name': 'Deathrattle'}],Skeletal Knight,Neutral,,,<b>Deathrattle:</b> Add a\n <b>Knights of the Frozen Throne</b> card to your opponent's hand.,Minion,,,,
2730,Andrew Hou,1.0,ICC_026t,Knights of the Frozen Throne,,1.0,43052,,,,1.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_026t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_026t_premium.gif,enUS,,Skeleton,Neutral,,,,Minion,,,,
2731,,0.0,ICCA05_003,Knights of the Frozen Throne,,1.0,45540,,,,10.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA05_003.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA05_003_premium.gif,enUS,,Sleeping Acolyte,Neutral,,,,Minion,,,,
2732,,,ICCA08_026,Knights of the Frozen Throne,,1.0,45650,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_026.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_026_premium.gif,enUS,[{'name': 'AIMustPlay'}],Soul Reaper,Death Knight,,,Deal $2 damage for each duplicate in opponent’s deck.,Spell,,,,
2733,,,ICCA08_024,Knights of the Frozen Throne,,1.0,45648,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_024.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_024_premium.gif,enUS,[{'name': 'AIMustPlay'}],The Hunted,Death Knight,,,Deal $2 damage to your opponent for each minion in their deck.,Spell,,,,
2734,,,ICCA08_028,Knights of the Frozen Throne,,1.0,45652,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_028.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_028_premium.gif,enUS,[{'name': 'AIMustPlay'}],The Price of Power,Death Knight,,,Destroy every spell in your opponent's hand and deck.,Spell,,,,
2735,,,ICCA08_027,Knights of the Frozen Throne,,1.0,45651,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_027.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_027_premium.gif,enUS,[{'name': 'AIMustPlay'}],The True King,Death Knight,,,Gain 100 Armor.,Spell,,,,
2736,,,ICCA08_021,Knights of the Frozen Throne,,1.0,45645,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_021.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_021_premium.gif,enUS,[{'name': 'AIMustPlay'}],The True Lich,Death Knight,,,Set the enemy hero's remaining Health to 1.,Spell,,,,
2737,,,ICCA04_002,Knights of the Frozen Throne,,1.0,45577,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA04_002.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA04_002_premium.gif,enUS,[{'name': 'AIMustPlay'}],Unchained Magic,Mage,,,Deal $3 damage to the enemy hero for each spell in their hand.,Spell,,,,
2738,J. Axer,1.0,ICC_468,Knights of the Frozen Throne,True,1.0,42398,,,"If you ever tried to plow permafrost, you’d be wretched, too.",1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_468.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_468_premium.gif,enUS,,Wretched Tiller,Neutral,,Common,"Whenever this minion attacks, deal 2 damage to_the enemy hero.",Minion,,,,
2739,,1.0,ICC_800h3t,Knights of the Frozen Throne,,1.0,43184,,,,1.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_800h3t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_800h3t_premium.gif,enUS,,Zombeast,Neutral,Beast,,,Minion,,,,
2740,,,ICC_834h,Knights of the Frozen Throne,,2.0,45585,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_834h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_834h_premium.gif,enUS,,Bladestorm,Warrior,,,<b>Hero Power</b>\n Deal $1 damage to all_minions.,Hero Power,,,,
2741,,,ICCA06_004,Knights of the Frozen Throne,,2.0,42452,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA06_004.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA06_004_premium.gif,enUS,,Bone Storm,Neutral,,,Deal $1 damage to all enemies. Draw a card.,Spell,,,,
2742,Mike Azevedo,,ICC_837,Knights of the Frozen Throne,True,2.0,43505,,,"Brrr, it's cold in here. Let's hope she doesn't have an Auctioneer!",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_837.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_837_premium.gif,enUS,,Bring It On!,Warrior,,Epic,Gain 10 Armor. Reduce the Cost of minions in your opponent's hand by (2).,Spell,,,,
2743,Jaemin Kim,2.0,ICC_058,Knights of the Frozen Throne,True,2.0,42678,,,"He may be frozen fish, but he fights fresh!",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_058.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_058_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Freeze'}]",Brrrloc,Shaman,Murloc,Common,<b>Battlecry:</b> <b>Freeze</b> an_enemy.,Minion,,,,
2744,,,ICC_828p,Knights of the Frozen Throne,,2.0,43183,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_828p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_828p_premium.gif,enUS,,Build-A-Beast,Neutral,,,<b>Hero Power</b>\nCraft a custom Zombeast.,Hero Power,,,,
2745,A. J. Nazzaro,,ICC_056,Knights of the Frozen Throne,True,2.0,42676,,,We'll thaw you out when we find a cure!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_056.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_056_premium.gif,enUS,[{'name': 'Freeze'}],Cryostasis,Shaman,,Epic,Give a minion +3/+3 and <b>Freeze</b> it.,Spell,,,,
2746,Qinghao Wu,2.0,ICC_829t5,Knights of the Frozen Throne,,2.0,45621,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_829t5.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_829t5_premium.gif,enUS,,Darion Mograine,Paladin,,,,Minion,True,,,
2747,Arthur Gimaldinov,,ICC_039,Knights of the Frozen Throne,True,2.0,42469,,,"In his court, Uther is judge, jury, AND executioner…",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_039.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_039_premium.gif,enUS,,Dark Conviction,Paladin,,Common,Set a minion's Attack and Health to 3.,Spell,,,,
2748,L. Lullabi & K. Turovec,,ICC_091,Knights of the Frozen Throne,True,2.0,42766,,,"I got two pair, Rags and Armorsmiths. What you got?",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_091.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_091_premium.gif,enUS,,Dead Man's Hand,Warrior,,Epic,Shuffle a copy of your hand into your deck.,Spell,,,,
2749,Dave Allsop,,ICC_314t5,Knights of the Frozen Throne,,2.0,45384,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_314t5.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_314t5_premium.gif,enUS,,Death Coil,Death Knight,,,"Deal $5 damage to an enemy, or restore #5 Health to a friendly character.",Spell,,,,
2750,Luca Zonti,,ICC_314t4,Knights of the Frozen Throne,,2.0,42590,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_314t4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_314t4_premium.gif,enUS,,Death Grip,Death Knight,,,Steal a minion from your opponent's deck and add it to your hand.,Spell,,,,
2751,Alex Horley Orlandelli,2.0,ICC_829t2,Knights of the Frozen Throne,,2.0,45618,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_829t2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_829t2_premium.gif,enUS,,Deathlord Nazgrim,Paladin,,,,Minion,True,,,
2752,Dave Allsop,,ICC_041,Knights of the Frozen Throne,True,2.0,42471,,,This spell was originally designed to help warlocks clean up their hard drives.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_041.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_041_premium.gif,enUS,,Defile,Warlock,,Rare,"Deal $1 damage to all minions. If any die, cast this again.",Spell,,,,
2753,Grace Liu,,ICC_244,Knights of the Frozen Throne,True,2.0,42824,,,"They're grateful for the help, but most minions would prefer not dying in the first place.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_244.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_244_premium.gif,enUS,[{'name': 'Deathrattle'}],Desperate Stand,Paladin,,Rare,"Give a minion ""<b>Deathrattle:</b> Return this to life with 1 Health.""",Spell,,,,
2754,Kerem Beyit,,ICC_055,Knights of the Frozen Throne,True,2.0,42658,,,Cleans even the toughest clogs with just a flick of the wrist!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_055.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_055_premium.gif,enUS,[{'name': 'Lifesteal'}],Drain Soul,Warlock,,Common,<b>Lifesteal</b>\nDeal $2 damage\nto a minion.,Spell,,,,
2755,,1.0,ICC_051t,Knights of the Frozen Throne,,2.0,42650,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_051t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_051t_premium.gif,enUS,[{'name': 'Poisonous'}],Druid of the Swarm,Druid,Beast,Rare,<b>Poisonous</b>,Minion,,,,
2756,Zoltan Boros,1.0,ICC_051,Knights of the Frozen Throne,True,2.0,42651,,,The druid awoke from troubling dreams to find herself transformed into a giant spider.,2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_051.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_051_premium.gif,enUS,"[{'name': 'Taunt'}, {'name': 'Poisonous'}]",Druid of the Swarm,Druid,,Rare,<b>Choose One -</b> Transform into a 1/2 with <b>Poisonous</b>; or a 1/5 with <b>Taunt</b>.,Minion,,,,
2757,,1.0,ICC_051t2,Knights of the Frozen Throne,,2.0,46008,,,,5.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_051t2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_051t2_premium.gif,enUS,[{'name': 'Taunt'}],Druid of the Swarm,Druid,Beast,Rare,<b>Taunt</b>,Minion,,,,
2758,Zoltan Boros,1.0,ICC_051t3,Knights of the Frozen Throne,,2.0,46009,,,,5.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_051t3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_051t3_premium.gif,enUS,"[{'name': 'Poisonous'}, {'name': 'Taunt'}]",Druid of the Swarm,Druid,Beast,Rare,<b>Taunt</b>\n<b>Poisonous</b>,Minion,,,,
2759,J. Axer,2.0,ICC_094,Knights of the Frozen Throne,True,2.0,42777,,,It's hard to keep a Shattered Sun Cleric down.,1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_094.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_094_premium.gif,enUS,[{'name': 'Battlecry'}],Fallen Sun Cleric,Neutral,,Common,<b>Battlecry:</b> Give a friendly minion +1/+1.,Minion,,,,
2760,Daria Tuzova,,ICC_281,Knights of the Frozen Throne,True,2.0,42998,,,"Powerful weaponry forged by Bronjahm, the Godfather of Souls.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_281.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_281_premium.gif,enUS,,Forge of Souls,Warrior,,Common,Draw 2 weapons from your deck.,Spell,,,,
2761,,5.0,ICCA01_005,Knights of the Frozen Throne,,2.0,45346,3.0,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA01_005.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA01_005_premium.gif,enUS,,Frostmourne,Death Knight,,,,Weapon,True,,,
2762,J. Axer,2.0,ICC_900t,Knights of the Frozen Throne,,2.0,45305,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_900t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_900t_premium.gif,enUS,,Ghoul,Neutral,,,,Minion,,,,
2763,,2.0,ICCA08_002t,Knights of the Frozen Throne,,2.0,45697,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_002t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_002t_premium.gif,enUS,,Ghoul,Neutral,,,,Minion,,,,
2764,Matt Dixon,2.0,ICC_407,Knights of the Frozen Throne,True,2.0,42670,,,"She prefers the term ""Glampire.""",3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_407.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_407_premium.gif,enUS,[{'name': 'Battlecry'}],Gnomeferatu,Warlock,,Epic,<b>Battlecry:</b> Remove\nthe top card of your opponent's deck.,Minion,,,,
2765,,,ICCA04_011p,Knights of the Frozen Throne,,2.0,45629,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA04_011p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA04_011p_premium.gif,enUS,,Ice Claw,Neutral,,,<b>Hero Power</b>\nDeal $2 damage.,Hero Power,,,,
2766,Jaemin Kim,,ICC_089,Knights of the Frozen Throne,True,2.0,42763,,,"Glow fish, war fish... blow fish, more fish...",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_089.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_089_premium.gif,enUS,,Ice Fishing,Shaman,,Common,Draw 2 Murlocs from your deck.,Spell,,,,
2767,James Ryman,1.0,ICC_068,Knights of the Frozen Throne,True,2.0,42716,,,Ice <i>Walker</i> you say? He doesn't have feet!,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_068.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_068_premium.gif,enUS,[{'name': 'Freeze'}],Ice Walker,Mage,Elemental,Rare,Your Hero Power also <b><b>Freeze</b>s</b> the target.,Minion,,,,
2768,,,ICC_833h,Knights of the Frozen Throne,,2.0,42944,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_833h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_833h_premium.gif,enUS,,Icy Touch,Neutral,,,"<b>Hero Power</b>\n Deal $1 damage. If this kills a minion, summon a Water Elemental.",Hero Power,,,,
2769,Luke Mancini,2.0,ICC_829t4,Knights of the Frozen Throne,,2.0,45620,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_829t4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_829t4_premium.gif,enUS,,Inquisitor Whitemane,Paladin,,,,Minion,True,,,
2770,Dan Scott,,ICC_314t6,Knights of the Frozen Throne,,2.0,43120,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_314t6.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_314t6_premium.gif,enUS,[{'name': 'ImmuneToSpellpower'}],Obliterate,Death Knight,,,Destroy a minion. Your hero takes damage equal to its Health.,Spell,,,,
2771,,,ICC_832p,Knights of the Frozen Throne,,2.0,43182,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_832p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_832p_premium.gif,enUS,,Plague Lord,Neutral,,,[x]<b>Hero Power</b>\n<b>Choose One -</b> +3 Attack\nthis turn; or Gain 3 Armor.,Hero Power,,,,
2772,Vladimir Kafanov,2.0,ICC_851,Knights of the Frozen Throne,True,2.0,45340,,,Three Princes stand before you. This one wants to buff his brothers.,2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_851.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_851_premium.gif,enUS,[{'name': 'Battlecry'}],Prince Keleseth,Neutral,,Legendary,"<b>Battlecry:</b> If your deck has_no 2-Cost cards, give_all minions in your deck +1/+1.",Minion,True,,,
2773,Zoltan Boros,,ICC_201,Knights of the Frozen Throne,True,2.0,42560,,,Call it: Heads or Tailbone…,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_201.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_201_premium.gif,enUS,[{'name': 'Deathrattle'}],Roll the Bones,Rogue,,Rare,"Draw a card.\nIf it has <b>Deathrattle</b>, cast this again.",Spell,,,,
2774,,1.0,ICC_832t4,Knights of the Frozen Throne,,2.0,45301,,,,5.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_832t4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_832t4_premium.gif,enUS,[{'name': 'Taunt'}],Scarab Beetle,Druid,Beast,,<b>Taunt</b>,Minion,,,,
2775,Zoltan Boros,1.0,ICC_051b,Knights of the Frozen Throne,,2.0,46049,,,,5.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_051b.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_051b_premium.gif,enUS,,Scarab Form,Druid,Beast,Rare,<b>Taunt</b>,Minion,,,,
2776,Paul Kwon,2.0,ICC_210,Knights of the Frozen Throne,True,2.0,42574,,,"When you're at the bottom, there's nowhere to ascend, but up.",2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_210.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_210_premium.gif,enUS,,Shadow Ascendant,Priest,,Common,"[x]At the end of your turn,\ngive another random\nfriendly minion +1/+1.",Minion,,,,
2777,,,ICC_831p,Knights of the Frozen Throne,,2.0,43181,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_831p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_831p_premium.gif,enUS,[{'name': 'Lifesteal'}],Siphon Life,Neutral,,,<b>Hero Power</b>\n<b>Lifesteal</b>\nDeal $3 damage.,Hero Power,,,,
2778,Zoltan Boros,1.0,ICC_051a,Knights of the Frozen Throne,,2.0,46048,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_051a.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_051a_premium.gif,enUS,,Spider Form,Druid,Beast,Rare,<b>Poisonous</b>,Minion,,,,
2779,Zoltan Boros,,ICC_802,Knights of the Frozen Throne,True,2.0,42992,,,"We've got spirit, yes we do! We've got spirit, stolen from you!",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_802.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_802_premium.gif,enUS,[{'name': 'Lifesteal'}],Spirit Lash,Priest,,Common,<b>Lifesteal</b>\nDeal $1 damage to_all_minions.,Spell,,,,
2780,Jesper Ejsing,1.0,ICC_913,Knights of the Frozen Throne,True,2.0,46103,,,"The love she shares seems to go nowhere. Now she's lost her Light, tosses and turns, she can't sleep at night...",1.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_913.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_913_premium.gif,enUS,"[{'name': 'Divine Shield'}, {'name': 'Spell Damage'}]",Tainted Zealot,Neutral,,Common,<b>Divine Shield</b>\n<b>Spell Damage +1</b>,Minion,,,,
2781,,2.0,ICCA01_008,Knights of the Frozen Throne,,2.0,45360,,,,3.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA01_008.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA01_008_premium.gif,enUS,,Terrible Tank,Neutral,,,,Minion,,,,
2782,,,ICC_829p,Knights of the Frozen Throne,,2.0,43013,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_829p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_829p_premium.gif,enUS,,The Four Horsemen,Neutral,,,"[x]<b>Hero Power</b>\nSummon a 2/2 Horseman.\nIf you have all 4, destroy\nthe enemy hero.",Hero Power,,,,
2783,,,ICCA08_002p,Knights of the Frozen Throne,,2.0,42457,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICCA08_002p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICCA08_002p_premium.gif,enUS,,The Scourge,Neutral,,,<b>Hero Power</b>\nSummon a 2/2 Ghoul.,Hero Power,,,,
2784,James Ryman,2.0,ICC_829t3,Knights of the Frozen Throne,,2.0,45619,,,,2.0,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_829t3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_829t3_premium.gif,enUS,,Thoras Trollbane,Paladin,,,,Minion,True,,,
2785,Zoltan Boros,,ICC_049,Knights of the Frozen Throne,True,2.0,42648,,,What doesn't kill you makes you toxic.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/ICC_049.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/ICC_049_premium.gif,enUS,[{'name': 'Poisonous'}],Toxic Arrow,Hunter,,Epic,"Deal $2 damage to a minion. If it survives, give it <b>Poisonous</b>.",Spell,,,,
2786,,,ICC_481p,Knights of the Frozen Throne,,2.0,42982,,,,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_481p.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_481p_premium.gif,enUS,,Transmute Spirit,Neutral,,,<b>Hero Power:</b> Transform a friendly minion into a random one that costs (1) more.,Hero Power,,,,
