artist,attack,cardId,cardSet,collectible,cost,dbfId,durability,faction,flavor,health,howToGet,howToGetGold,img,imgGold,locale,mechanics,name,playerClass,race,rarity,text,type,elite,classes,multiClassGroup,armor
Jim Nelson,2.0,UNG_810,Journey to Un'Goro,True,4.0,41324,,Neutral,Level 40 Tortollan Paladins quest to tame a Stegodon.  There are no level 41 Tortollan Paladins.,6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_810.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_810_premium.gif,enUS,[{'name': 'Taunt'}],Stegodon,Neutral,Beast,Common,<b>Taunt</b>,Minion,,,,
Jimmy Lo,3.0,UNG_843,Journey to Un'Goro,True,4.0,41913,,,I am the Voraxx.  I speak for the weeds.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_843.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_843_premium.gif,enUS,,The Voraxx,Neutral,,Legendary,"[x]After you cast a spell on\nthis minion, summon a\n1/1 Plant and cast\nanother copy on it.",Minion,True,,,
Max Grecke,,UNG_817,Journey to Un'Goro,True,4.0,41521,,Neutral,Also good for removing pesky stains.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_817.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_817_premium.gif,enUS,,Tidal Surge,Shaman,,Common,Deal $4 damage to a minion. Restore #4 Health to your hero.,Spell,,,,
Mike Azevedo,3.0,UNG_070,Journey to Un'Goro,True,4.0,41241,,,He spends a lot of time keeping himself in stoneshape.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_070.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_070_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Divine Shield'}, {'name': 'Taunt'}]",Tol'vir Stoneshaper,Neutral,,Rare,"[x]<b>Battlecry:</b> If you played an\nElemental last turn, gain\n_<b>Taunt</b> and <b>Divine_Shield</b>.",Minion,,,,
Garrett Hanna,2.0,UNG_037,Journey to Un'Goro,True,4.0,41180,,Neutral,A hero... In a half-shell.,6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_037.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_037_premium.gif,enUS,"[{'name': 'Deathrattle'}, {'name': 'Taunt'}]",Tortollan Shellraiser,Priest,,Common,[x]<b>Taunt</b>\n<b>Deathrattle:</b> Give a random\n_friendly minion +1/+1.,Minion,,,,
Mark Gibbons,8.0,UNG_087,Journey to Un'Goro,True,5.0,41263,,,It's actually only the middle head that's bitter. The others are sweet and spicy.,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_087.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_087_premium.gif,enUS,,Bittertide Hydra,Neutral,Beast,Epic,"Whenever this minion takes damage, deal 3 damage to_your hero.",Minion,,,,
Peter Stapleton,3.0,UNG_957,Journey to Un'Goro,True,5.0,41890,,,His mom could beat up your mom.,6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_957.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_957_premium.gif,enUS,"[{'name': 'Taunt'}, {'name': 'Deathrattle'}]",Direhorn Hatchling,Warrior,Beast,Rare,<b>Taunt</b>\n<b>Deathrattle:</b> Shuffle a 6/9 Direhorn with <b>Taunt</b> into your deck.,Minion,,,,
Luke Mancini,5.0,UNG_851,Journey to Un'Goro,True,5.0,41935,,,Reno taught her that blazing her own trail is a lot more fun than following someone else's map.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_851.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_851_premium.gif,enUS,[{'name': 'Battlecry'}],Elise the Trailblazer,Neutral,,Legendary,<b>Battlecry:</b> Shuffle a sealed_<b>Un'Goro</b> pack into_your deck.,Minion,True,,,
Jaemin Kim,,UNG_834,Journey to Un'Goro,True,5.0,41874,,,"True, they're only 1/1s, but they eat as much as most 4/4s!",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_834.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_834_premium.gif,enUS,,Feeding Time,Warlock,,Rare,Deal $3 damage to a minion. Summon three 1/1 Pterrordaxes.,Spell,,,,
Matt Gaser,,UNG_111,Journey to Un'Goro,True,5.0,41094,,,"If you truly love your mana, set it free.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_111.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_111_premium.gif,enUS,,Living Mana,Druid,,Epic,Transform your Mana Crystals into 2/2 Treants. Recover the mana when they die.,Spell,,,,
Phil Saunders,3.0,UNG_963,Journey to Un'Goro,True,5.0,42046,,,"Arise, fair sun, and kill my envious foes. They don't have a legendary as beautiful as you.",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_963.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_963_premium.gif,enUS,,Lyra the Sunshard,Priest,Elemental,Legendary,"Whenever you cast a spell, add a random Priest spell to your hand.",Minion,True,,,
Paul Mafayon,4.0,UNG_801,Journey to Un'Goro,True,5.0,41305,,,"Roc eggs are great in omelettes, sandwiches, and as bait to turn poachers into bird food.",7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_801.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_801_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Nesting Roc,Neutral,Beast,Common,"<b>Battlecry:</b> If you control at_least 2 other minions, gain <b>Taunt</b>.",Minion,,,,
Zoltan Boros,4.0,UNG_816,Journey to Un'Goro,True,5.0,41410,,Neutral,"He's doing his best, but his mom thinks that if he had just applied himself in school Kalimos would be working for HIM.",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_816.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_816_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Discover'}]",Servant of Kalimos,Neutral,Elemental,Rare,"[x]<b>Battlecry:</b> If you played\nan Elemental last turn,\n_<b>Discover</b> an Elemental.",Minion,,,,
Zoltan Boros,,UNG_927,Journey to Un'Goro,True,5.0,41407,,,Being hurt can make you another person.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_927.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_927_premium.gif,enUS,,Sudden Genesis,Warrior,,Epic,Summon copies of your damaged minions.,Spell,,,,
Jim Nelson,1.0,UNG_049,Journey to Un'Goro,True,5.0,41194,,,"Hi, Tar here. Long time lurking, first time taunting…",7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_049.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_049_premium.gif,enUS,[{'name': 'Taunt'}],Tar Lurker,Warlock,Elemental,Common,<b>Taunt</b>\nHas +3 Attack during your opponent's turn.,Minion,,,,
Mike Azevedo,3.0,UNG_913,Journey to Un'Goro,True,5.0,41354,,,Ferocious in combat… and even more terrifying in pet battles.,5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_913.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_913_premium.gif,enUS,[{'name': 'Battlecry'}],Tol'vir Warden,Hunter,,Rare,<b>Battlecry:</b> Draw two 1-Cost minions from your deck.,Minion,,,,
Zoltan Boros,5.0,UNG_100,Journey to Un'Goro,True,5.0,40971,,,Always sticking its neck into other people’s business.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_100.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_100_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Adapt'}]",Verdant Longneck,Druid,Beast,Common,<b>Battlecry:</b> <b>Adapt</b>.,Minion,,,,
Efrem Palacios,3.0,UNG_064,Journey to Un'Goro,True,5.0,41217,,Neutral,"'Cause slayers gonna slay, slay, slay, slay, slay.",4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_064.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_064_premium.gif,enUS,[{'name': 'Combo'}],Vilespine Slayer,Rogue,,Epic,<b>Combo:</b> Destroy a minion.,Minion,,,,
Gustav Schmidt,,UNG_025,Journey to Un'Goro,True,5.0,41159,,,Many young shaman summon a volcano as their first school project.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_025.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_025_premium.gif,enUS,"[{'name': 'Overload'}, {'name': 'ImmuneToSpellpower'}]",Volcano,Shaman,,Rare,Deal $15 damage randomly split among all_minions.\n<b>Overload:</b> (2),Spell,,,,
Dany Orizio,5.0,UNG_830,Journey to Un'Goro,True,6.0,41869,,Neutral,"As that old saying goes: ""you don't get into dinomancing to make friends.""",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_830.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_830_premium.gif,enUS,[{'name': 'Deathrattle'}],Cruel Dinomancer,Warlock,,Rare,[x]<b>Deathrattle:</b> Summon a\nrandom minion you\ndiscarded this game.,Minion,,,,
Konstantin Turovec,8.0,UNG_079,Journey to Un'Goro,True,6.0,41253,,,"Goes by the online handle ""KoolKrusher99.""",8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_079.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_079_premium.gif,enUS,[{'name': 'Freeze'}],Frozen Crusher,Neutral,Elemental,Rare,"After this minion attacks, <b>Freeze</b> it.",Minion,,,,
Sam Nielson,6.0,UNG_840,Journey to Un'Goro,True,6.0,41885,,,"The goblin travel agency lost his luggage, but he's still having a great vacation!",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_840.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_840_premium.gif,enUS,[{'name': 'Battlecry'}],"Hemet, Jungle Hunter",Neutral,,Legendary,<b>Battlecry:</b> Destroy all cards in your deck that cost (3)_or less.,Minion,True,,,
Matt Gaser,,UNG_955,Journey to Un'Goro,True,6.0,41878,,,"When you absolutely, positively have to kill all the dinosaurs.",,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_955.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_955_premium.gif,enUS,,Meteor,Mage,,Epic,Deal $15 damage to a minion and $3 damage to adjacent ones.,Spell,,,,
Luca Zontini,5.0,UNG_925,Journey to Un'Goro,True,6.0,41404,,,"""It's an herbivore.  How dangerous can it be?""  - Famous last words",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_925.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_925_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Adapt'}, {'name': 'Taunt'}]",Ornery Direhorn,Warrior,Beast,Common,<b>Taunt</b>\n<b>Battlecry:</b> <b>Adapt</b>.,Minion,,,,
Alex Horley Orlandelli,8.0,UNG_812,Journey to Un'Goro,True,6.0,41415,,Neutral,It's gotten a bit long in the tooth.,2.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_812.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_812_premium.gif,enUS,[{'name': 'Stealth'}],Sabretooth Stalker,Neutral,Beast,Common,<b>Stealth</b>,Minion,,,,
Jim Nelson,,UNG_952,Journey to Un'Goro,True,6.0,41864,,,What beats cavalry? Dinosaur cavalry.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_952.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_952_premium.gif,enUS,[{'name': 'Taunt'}],Spikeridged Steed,Paladin,,Rare,"Give a minion +2/+6 and <b>Taunt</b>. When it dies, summon a Stegodon.",Spell,,,,
Mike Azevedo,3.0,UNG_015,Journey to Un'Goro,True,6.0,41145,,,"Ironically, his favorite number is 4.",7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_015.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_015_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Sunkeeper Tarim,Paladin,,Legendary,<b>Taunt</b>\n<b>Battlecry:</b> Set all other minions' Attack and Health to 3.,Minion,True,,,
Dave Allsop,6.0,UNG_847,Journey to Un'Goro,True,7.0,41928,,,For when a flamecaller just won't do.,6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_847.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_847_premium.gif,enUS,[{'name': 'Battlecry'}],Blazecaller,Neutral,Elemental,Epic,"<b>Battlecry:</b> If you played an_Elemental last turn, deal 5 damage.",Minion,,,,
Alex Horley Orlandelli,5.0,UNG_086,Journey to Un'Goro,True,7.0,41262,,,Must be something it ate.,3.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_086.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_086_premium.gif,enUS,[{'name': 'Deathrattle'}],Giant Anaconda,Druid,Beast,Epic,<b>Deathrattle:</b> Summon a minion from your hand with 5 or more Attack.,Minion,,,,
James Ryman,5.0,UNG_010,Journey to Un'Goro,True,7.0,41138,,,Bet you can't eat just one murloc!,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_010.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_010_premium.gif,enUS,[{'name': 'Deathrattle'}],Sated Threshadon,Neutral,Beast,Common,<b>Deathrattle:</b> Summon three 1/1 Murlocs.,Minion,,,,
Rudy Siswanto,4.0,UNG_208,Journey to Un'Goro,True,7.0,41116,,,He and his friends just want to rock out.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_208.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_208_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Stone Sentinel,Shaman,Elemental,Epic,"<b>Battlecry:</b> If you played an Elemental last turn, summon two 2/3 Elementals with <b>Taunt</b>.",Minion,,,,
Arthur Gimaldinov,4.0,UNG_813,Journey to Un'Goro,True,7.0,41327,,,Aspiring meteorologist!,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_813.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_813_premium.gif,enUS,[{'name': 'Windfury'}],Stormwatcher,Neutral,Elemental,Common,<b>Windfury</b>,Minion,,,,
Alex Horley Orlandelli,9.0,UNG_919,Journey to Un'Goro,True,7.0,41366,,,"Swamp King Dred, more like Swamp King Dead, amiright?",9.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_919.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_919_premium.gif,enUS,,Swamp King Dred,Hunter,Beast,Legendary,"After your opponent plays a minion, attack_it.",Minion,True,,,
Jim Nelson,1.0,UNG_838,Journey to Un'Goro,True,7.0,41881,,,"Tar Lord, man... legendary monster? Aw, forget it.",11.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_838.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_838_premium.gif,enUS,[{'name': 'Taunt'}],Tar Lord,Warrior,Elemental,Common,<b>Taunt</b>\nHas +4 Attack during your opponent’s turn.,Minion,,,,
Joe Wilson,4.0,UNG_950,Journey to Un'Goro,True,7.0,41859,3.0,,George and Karl!  Thank the Light we found you!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_950.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_950_premium.gif,enUS,,Vinecleaver,Paladin,,Rare,"[x]After your hero attacks,\nsummon two 1/1 Silver\nHand Recruits.",Weapon,,,,
Daren Bader,5.0,UNG_002,Journey to Un'Goro,True,7.0,41120,,,"Always fun to say out loud ""VOL-CA-NO-SAUUUR!""",6.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_002.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_002_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Adapt'}]",Volcanosaur,Neutral,Beast,Rare,"<b>Battlecry:</b> <b>Adapt</b>, then_<b>Adapt</b>.",Minion,,,,
Luke Mancini,7.0,UNG_099,Journey to Un'Goro,True,8.0,41286,,,What happens when a dinosaur mixes soda and pop rocks.,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_099.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_099_premium.gif,enUS,"[{'name': 'Charge'}, {'name': 'Battlecry'}]",Charged Devilsaur,Neutral,Beast,Epic,<b>Charge</b>\n<b>Battlecry:</b> Can't attack heroes this turn.,Minion,,,,
Andrew Hou,,UNG_004,Journey to Un'Goro,True,8.0,41130,,Neutral,Comes with fries and a drink.,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_004.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_004_premium.gif,enUS,,Dinosize,Paladin,,Epic,Set a minion's Attack and Health to 10.,Spell,,,,
Anton Kagounkina,,UNG_854,Journey to Un'Goro,True,8.0,42009,,Neutral,Bingo! Minion DNA!,,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_854.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_854_premium.gif,enUS,[{'name': 'Discover'}],Free From Amber,Priest,,Rare,<b>Discover</b> a minion that costs (8) or more. Summon it.,Spell,,,,
James Ryman,7.0,UNG_211,Journey to Un'Goro,True,8.0,41331,,,All that's missing is a little heart.,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_211.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_211_premium.gif,enUS,[{'name': 'Battlecry'}],"Kalimos, Primal Lord",Shaman,Elemental,Legendary,"[x]<b>Battlecry:</b> If you played an\nElemental last turn, cast an\nElemental Invocation.",Minion,True,,,
Mike Sass,4.0,UNG_848,Journey to Un'Goro,True,8.0,41929,,,Before he became a rap artist.,8.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_848.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_848_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Primordial Drake,Neutral,Dragon,Epic,[x]<b>Taunt</b>\n<b>Battlecry:</b> Deal 2 damage\nto all other minions.,Minion,,,,
Zoltan Boros,5.0,UNG_088,Journey to Un'Goro,True,8.0,41264,,,I see pizza in my future.,4.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_088.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_088_premium.gif,enUS,"[{'name': 'Discover'}, {'name': 'Battlecry'}]",Tortollan Primalist,Neutral,,Epic,<b>Battlecry:</b> <b>Discover</b> a spell_and cast it with random targets.,Minion,,,,
Chanchai Luechaiwattanasopon,6.0,UNG_071,Journey to Un'Goro,True,9.0,41242,,,"Still salty about it not being the ""Year of the Mastodon.""",10.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_071.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_071_premium.gif,enUS,[{'name': 'Taunt'}],Giant Mastodon,Neutral,Beast,Common,<b>Taunt</b>,Minion,,,,
James Ryman,9.0,UNG_933,Journey to Un'Goro,True,9.0,41425,,Neutral,He's a terror at concerts.,7.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_933.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_933_premium.gif,enUS,[{'name': 'Battlecry'}],King Mosh,Warrior,Beast,Legendary,<b>Battlecry:</b> Destroy all damaged minions.,Minion,True,,,
Tooth,5.0,UNG_907,Journey to Un'Goro,True,9.0,41294,,,"Between you and me, Ozruk is a bit obsessed with his body.",5.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_907.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_907_premium.gif,enUS,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Ozruk,Neutral,Elemental,Legendary,[x]<b>Taunt</b>\n<b>Battlecry:</b> Gain +5 Health\nfor each Elemental you\nplayed last turn.,Minion,True,,,
Chris Rahn,12.0,UNG_852,Journey to Un'Goro,True,10.0,41954,,,Millennia of evolutionary pressures turned his species into the Faerie Dragons we know today.,12.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_852.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_852_premium.gif,enUS,,Tyrantus,Druid,Beast,Legendary,Can't be targeted by spells or Hero Powers.,Minion,True,,,
Laurel Austin,7.0,UNG_806,Journey to Un'Goro,True,10.0,41315,,Neutral,Evolved the really long neck to spy on its neighbors.,14.0,,,http://media.services.zam.com/v1/media/byName/hs/cards/enus/UNG_806.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/UNG_806_premium.gif,enUS,,Ultrasaur,Neutral,Beast,Common,,Minion,,,,
