attack,cardId,cardSet,cost,durability,faction,health,mechanics,name,playerClass,race,rarity,text,type,armor,attack_true,durability_true,health_true,armor_true
3.0,ICC_820,Knights of the Frozen Throne,4.0,,Neutral,2.0,"[{'name': 'Charge'}, {'name': 'Lifesteal'}]",Chillblade Champion,Paladin,General,Common,<b>Charge</b>\n<b>Lifesteal</b>,Minion,,1,0,1,0
3.0,ICC_912,Knights of the Frozen Throne,4.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}, {'name': 'Divine Shield'}, {'name': 'Lifesteal'}, {'name': 'Windfury'}]",Corpsetaker,Neutral,General,Epic,"[x]<b>Battlecry:</b> Gain <b>Taunt</b> if your\ndeck has a <b>Taunt</b> minion.\nRepeat for <b>Divine Shield</b>,\n<b>Lifesteal</b>, <b>Windfury</b>.",Minion,,1,0,1,0
3.0,ICC_810,Knights of the Frozen Throne,4.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Lifesteal'}]",Deathaxe Punisher,Neutral,General,Epic,<b>Battlecry:</b> Give a random <b>Lifesteal</b> minion in your hand +2/+2.,Minion,,1,0,1,0
,ICC_213,Knights of the Frozen Throne,4.0,,Neutral,,[{'name': 'Discover'}],Eternal Servitude,Priest,General,Rare,<b>Discover</b> a friendly minion that died this game. Summon it.,Spell,,0,0,0,0
2.0,ICC_021,Knights of the Frozen Throne,4.0,,Neutral,1.0,[{'name': 'Deathrattle'}],Exploding Bloatbat,Hunter,Beast,Rare,<b>Deathrattle:</b>\nDeal 2 damage to all enemy minions.,Minion,,1,0,1,0
2.0,ICC_069,Knights of the Frozen Throne,4.0,,Neutral,6.0,[{'name': 'Battlecry'}],Ghastly Conjurer,Mage,General,Rare,<b>Battlecry:</b> Add a 'Mirror Image' spell to your hand.,Minion,,1,0,1,0
4.0,ICC_097,Knights of the Frozen Throne,4.0,,Neutral,4.0,,Grave Shambler,Neutral,Elemental,Common,"Whenever your weapon is destroyed, gain +1/+1.",Minion,,1,0,1,0
2.0,ICC_026,Knights of the Frozen Throne,4.0,,Neutral,4.0,[{'name': 'Battlecry'}],Grim Necromancer,Neutral,General,Common,<b>Battlecry:</b> Summon two 1/1 Skeletons.,Minion,,1,0,1,0
5.0,ICC_911,Knights of the Frozen Throne,4.0,,Neutral,5.0,,Keening Banshee,Neutral,General,Rare,"Whenever you play a card, remove the top 3 cards of_your deck.",Minion,,1,0,1,0
1.0,ICC_071,Knights of the Frozen Throne,4.0,4.0,Neutral,,[{'name': 'Divine Shield'}],Light's Sorrow,Paladin,General,Epic,"After a friendly minion loses <b>Divine Shield</b>, gain +1 Attack.",Weapon,,1,1,0,0
4.0,ICC_811,Knights of the Frozen Throne,4.0,,Neutral,5.0,[{'name': 'Battlecry'}],Lilian Voss,Rogue,General,Legendary,<b>Battlecry:</b> Replace spells in your hand with random spells <i>(from your opponent's class).</i>,Minion,,1,0,1,0
1.0,ICC_812,Knights of the Frozen Throne,4.0,,Neutral,4.0,[{'name': 'Deathrattle'}],Meat Wagon,Neutral,Mech,Epic,[x]<b>Deathrattle:</b> Summon a\nminion from your deck\nwith less Attack than\nthis minion.,Minion,,1,0,1,0
3.0,ICC_031,Knights of the Frozen Throne,4.0,,Neutral,4.0,,Night Howler,Neutral,General,Common,"Whenever this minion takes\ndamage, gain +2 Attack.",Minion,,1,0,1,0
3.0,ICC_018,Knights of the Frozen Throne,4.0,,Neutral,3.0,[{'name': 'Battlecry'}],Phantom Freebooter,Neutral,Pirate,Rare,<b>Battlecry:</b> Gain stats equal to your weapon's.,Minion,,1,0,1,0
4.0,ICC_853,Knights of the Frozen Throne,4.0,,Neutral,4.0,"[{'name': 'Battlecry'}, {'name': 'Lifesteal'}, {'name': 'Taunt'}]",Prince Valanar,Neutral,General,Legendary,"<b>Battlecry:</b> If your deck has no 4-Cost cards, gain <b>Lifesteal</b> and <b>Taunt</b>.",Minion,,1,0,1,0
5.0,ICC_204,Knights of the Frozen Throne,4.0,,Neutral,4.0,[{'name': 'Secret'}],Professor Putricide,Hunter,General,Legendary,"After you play a <b>Secret</b>,\nput a random Hunter <b>Secret</b> into the battlefield.",Minion,,1,0,1,0
2.0,ICC_025,Knights of the Frozen Throne,4.0,,Neutral,2.0,"[{'name': 'Deathrattle'}, {'name': 'Battlecry'}]",Rattling Rascal,Neutral,General,Epic,[x]<b>Battlecry:</b> Summon a\n5/5 Skeleton.\n<b>Deathrattle:</b> Summon one\nfor your opponent.,Minion,,1,0,1,0
5.0,ICC_240,Knights of the Frozen Throne,4.0,,Neutral,3.0,[{'name': 'Aura'}],Runeforge Haunter,Rogue,General,Rare,"During your turn, your weapon doesn't lose Durability.",Minion,,1,0,1,0
2.0,ICC_466,Knights of the Frozen Throne,4.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Saronite Chain Gang,Neutral,General,Rare,[x]<b>Taunt</b>\n<b>Battlecry:</b> Summon another\nSaronite Chain Gang.,Minion,,1,0,1,0
2.0,ICC_807,Knights of the Frozen Throne,4.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Strongshell Scavenger,Druid,General,Rare,<b>Battlecry:</b> Give your <b>Taunt</b> minions +2/+2.,Minion,,1,0,1,0
5.0,ICC_099,Knights of the Frozen Throne,4.0,,Neutral,6.0,[{'name': 'Deathrattle'}],Ticking Abomination,Neutral,General,Rare,<b>Deathrattle:</b> Deal 5 damage to your minions.,Minion,,1,0,1,0
1.0,ICC_904,Knights of the Frozen Throne,4.0,,Neutral,1.0,[{'name': 'Battlecry'}],Wicked Skeleton,Neutral,General,Common,<b>Battlecry:</b> Gain +1/+1 for_each minion that died_this turn.,Minion,,1,0,1,0
1.0,ICC_841,Knights of the Frozen Throne,5.0,,Neutral,6.0,[{'name': 'Lifesteal'}],Blood-Queen Lana'thel,Warlock,General,Legendary,[x]<b>Lifesteal</b>\nHas +1 Attack for each\ncard you've discarded\nthis game.,Minion,,1,0,1,0
4.0,ICC_905,Knights of the Frozen Throne,5.0,,Neutral,4.0,[{'name': 'Lifesteal'}],Bloodworm,Neutral,Beast,Common,<b>Lifesteal</b>,Minion,,1,0,1,0
1.0,ICC_858,Knights of the Frozen Throne,5.0,,Neutral,7.0,[{'name': 'Divine Shield'}],"Bolvar, Fireblood",Paladin,General,Legendary,"<b>Divine Shield</b>\nAfter a friendly minion loses_<b>Divine Shield</b>, gain +2 Attack.",Minion,,1,0,1,0
5.0,ICC_065,Knights of the Frozen Throne,5.0,,Neutral,5.0,[{'name': 'Deathrattle'}],Bone Baron,Rogue,General,Common,<b>Deathrattle:</b> Add two 1/1 Skeletons to your hand.,Minion,,1,0,1,0
5.0,ICC_029,Knights of the Frozen Throne,5.0,,Neutral,5.0,,Cobalt Scalebane,Neutral,Dragon,Common,"At the end of your turn, give another random friendly minion +3 Attack.",Minion,,1,0,1,0
3.0,ICC_257,Knights of the Frozen Throne,5.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Deathrattle'}]",Corpse Raiser,Neutral,General,Rare,"[x]<b>Battlecry:</b> Give a friendly\nminion ""<b>Deathrattle:</b>\n  Resummon this minion.""",Minion,,1,0,1,0
4.0,ICC_243,Knights of the Frozen Throne,5.0,,Neutral,6.0,"[{'name': 'Aura'}, {'name': 'Deathrattle'}]",Corpse Widow,Hunter,Beast,Rare,Your <b>Deathrattle</b> cards cost_(2) less.,Minion,,1,0,1,0
3.0,ICC_450,Knights of the Frozen Throne,5.0,,Neutral,3.0,[{'name': 'Battlecry'}],Death Revenant,Warrior,General,Rare,<b>Battlecry:</b> Gain +1/+1 for each damaged minion.,Minion,,1,0,1,0
4.0,ICC_075,Knights of the Frozen Throne,5.0,,Neutral,5.0,,Despicable Dreadlord,Warlock,Demon,Rare,"At the end of your turn, deal 1 damage to all enemy minions.",Minion,,1,0,1,0
,ICC_207,Knights of the Frozen Throne,5.0,,Neutral,,,Devour Mind,Priest,General,Rare,Copy 3 cards in your opponent's deck and add them to your hand.,Spell,,0,0,0,0
5.0,ICC_047,Knights of the Frozen Throne,5.0,,Neutral,3.0,[{'name': 'Deathrattle'}],Fatespinner,Druid,General,Epic,<b>Choose a Deathrattle (Secretly) -</b> Deal 3 damage to all minions; or Give them +2/+2.,Minion,,1,0,1,0
2.0,ICC_019,Knights of the Frozen Throne,5.0,,Neutral,2.0,[{'name': 'Deathrattle'}],Skelemancer,Neutral,General,Common,"<b>Deathrattle:</b> If it's your opponent's turn, summon an 8/8 Skeleton.",Minion,,1,0,1,0
5.0,ICC_028,Knights of the Frozen Throne,5.0,,Neutral,4.0,[{'name': 'Battlecry'}],Sunborne Val'kyr,Neutral,General,Common,<b>Battlecry:</b> Give adjacent minions +2 Health.,Minion,,1,0,1,0
,ICC_481,Knights of the Frozen Throne,5.0,,Neutral,30.0,[{'name': 'Battlecry'}],"Thrall, Deathseer",Shaman,General,Legendary,<b>Battlecry:</b> Transform your minions into random ones that cost (2) more.,Hero,5.0,0,0,1,1
5.0,ICC_098,Knights of the Frozen Throne,5.0,,Neutral,3.0,"[{'name': 'Battlecry'}, {'name': 'Deathrattle'}]",Tomb Lurker,Neutral,General,Epic,[x]<b>Battlecry:</b> Add a random\n<b>Deathrattle</b> minion that died\nthis game to your hand.,Minion,,1,0,1,0
2.0,ICC_032,Knights of the Frozen Throne,5.0,,Neutral,5.0,[{'name': 'Poisonous'}],Venomancer,Neutral,General,Common,<b>Poisonous</b>,Minion,,1,0,1,0
2.0,ICC_088,Knights of the Frozen Throne,5.0,,Neutral,7.0,"[{'name': 'Taunt'}, {'name': 'Freeze'}]",Voodoo Hexxer,Shaman,General,Rare,<b>Taunt</b>\n<b>Freeze</b> any character damaged by this minion.,Minion,,1,0,1,0
,ICC_050,Knights of the Frozen Throne,5.0,,Neutral,,[{'name': 'Poisonous'}],Webweave,Druid,General,Common,Summon two 1/2 <b>Poisonous</b> Spiders.,Spell,,0,0,0,0
3.0,ICC_245,Knights of the Frozen Throne,6.0,,Neutral,9.0,,Blackguard,Paladin,General,Epic,"Whenever your hero is healed, deal that much damage to a random enemy minion.",Minion,,1,0,1,0
6.0,ICC_027,Knights of the Frozen Throne,6.0,,Neutral,5.0,[{'name': 'Deathrattle'}],Bone Drake,Neutral,Dragon,Rare,<b>Deathrattle:</b> Add a random Dragon to your hand.,Minion,,1,0,1,0
,ICC_828,Knights of the Frozen Throne,6.0,,Neutral,30.0,[{'name': 'Battlecry'}],Deathstalker Rexxar,Hunter,General,Legendary,[x]<b>Battlecry:</b> Deal 2 damage\nto all enemy minions.,Hero,5.0,0,0,1,1
,ICC_849,Knights of the Frozen Throne,6.0,,Neutral,,,Embrace Darkness,Priest,General,Epic,"[x]Choose an enemy minion.\nAt the start of your turn,\ngain control of it.",Spell,,0,0,0,0
6.0,ICC_096,Knights of the Frozen Throne,6.0,,Neutral,6.0,[{'name': 'Battlecry'}],Furnacefire Colossus,Neutral,General,Epic,<b>Battlecry:</b> Discard all weapons from your hand and gain their stats.,Minion,,1,0,1,0
4.0,ICC_289,Knights of the Frozen Throne,6.0,,Neutral,4.0,[{'name': 'Freeze'}],Moorabi,Shaman,General,Legendary,"Whenever another minion is <b>Frozen</b>, add a copy of it to your hand.",Minion,,1,0,1,0
5.0,ICC_900,Knights of the Frozen Throne,6.0,,Neutral,3.0,,Necrotic Geist,Neutral,General,Common,"Whenever one of your other minions dies, summon a 2/2 Ghoul.",Minion,,1,0,1,0
5.0,ICC_706,Knights of the Frozen Throne,6.0,,Neutral,5.0,[{'name': 'Aura'}],Nerubian Unraveler,Neutral,General,Epic,Spells cost (2) more.,Minion,,1,0,1,0
,ICC_235,Knights of the Frozen Throne,6.0,,Neutral,,,Shadow Essence,Priest,General,Rare,Summon a 5/5 copy of_a random minion in_your deck.,Spell,,0,0,0,0
4.0,ICC_701,Knights of the Frozen Throne,6.0,,Neutral,6.0,[{'name': 'Battlecry'}],Skulking Geist,Neutral,General,Epic,<b>Battlecry:</b> Destroy all\n1-Cost spells in both hands and decks.,Minion,,1,0,1,0
5.0,ICC_910,Knights of the Frozen Throne,6.0,,Neutral,5.0,[{'name': 'Combo'}],Spectral Pillager,Rogue,General,Epic,[x]<b>Combo:</b> Deal damage equal\nto the number of other cards\nyou've played this turn.,Minion,,1,0,1,0
4.0,ICC_856,Knights of the Frozen Throne,6.0,,Neutral,4.0,[{'name': 'Spell Damage'}],Spellweaver,Neutral,General,Common,<b>Spell Damage +2</b>,Minion,,1,0,1,0
,ICC_054,Knights of the Frozen Throne,6.0,,Neutral,,[{'name': 'Taunt'}],Spreading Plague,Druid,General,Rare,"Summon a 1/5 Scarab with <b>Taunt</b>. If your_opponent has more minions, cast this again.",Spell,,0,0,0,0
6.0,ICC_825,Knights of the Frozen Throne,7.0,,Neutral,7.0,[{'name': 'Deathrattle'}],Abominable Bowman,Hunter,General,Epic,[x]<b>Deathrattle:</b> Summon\na random friendly Beast\nthat died this game.,Minion,,1,0,1,0
4.0,ICC_215,Knights of the Frozen Throne,7.0,,Neutral,6.0,[{'name': 'Battlecry'}],Archbishop Benedictus,Priest,General,Legendary,<b>Battlecry:</b> Shuffle a copy of_your opponent's deck into your deck.,Minion,,1,0,1,0
,ICC_832,Knights of the Frozen Throne,7.0,,Neutral,30.0,"[{'name': 'Poisonous'}, {'name': 'Taunt'}]",Malfurion the Pestilent,Druid,General,Legendary,[x]<b>Choose One -</b>\nSummon 2 <b>Poisonous</b>\nSpiders; or 2 Scarabs\nwith <b>Taunt</b>.,Hero,5.0,0,0,1,1
5.0,ICC_705,Knights of the Frozen Throne,8.0,,Neutral,5.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Bonemare,Neutral,General,Common,<b>Battlecry:</b> Give a friendly minion +4/+4 and <b>Taunt</b>.,Minion,,1,0,1,0
,ICC_086,Knights of the Frozen Throne,8.0,,Neutral,,[{'name': 'Secret'}],Glacial Mysteries,Mage,General,Epic,Put one of each <b>Secret</b> from your deck into\nthe battlefield.,Spell,,0,0,0,0
4.0,ICC_405,Knights of the Frozen Throne,8.0,,Neutral,6.0,,Rotface,Warrior,General,Legendary,"[x]After this minion\nsurvives damage,\nsummon a random\n<b>Legendary</b> minion.",Minion,,1,0,1,0
,ICC_834,Knights of the Frozen Throne,8.0,,Neutral,30.0,[{'name': 'Battlecry'}],Scourgelord Garrosh,Warrior,General,Legendary,<b>Battlecry</b>: Equip a 4/3_Shadowmourne that also damages adjacent minions.,Hero,5.0,0,0,1,1
,ICC_830,Knights of the Frozen Throne,8.0,,Neutral,30.0,[{'name': 'Battlecry'}],Shadowreaper Anduin,Priest,General,Legendary,<b>Battlecry:</b> Destroy all minions with 5 or more_Attack.,Hero,5.0,0,0,1,1
8.0,ICC_838,Knights of the Frozen Throne,8.0,,Neutral,8.0,[{'name': 'Battlecry'}],Sindragosa,Mage,Dragon,Legendary,<b>Battlecry:</b> Summon two 0/1 Frozen Champions.,Minion,,1,0,1,0
8.0,ICC_314,Knights of the Frozen Throne,8.0,,Neutral,8.0,[{'name': 'Taunt'}],The Lich King,Neutral,General,Legendary,"[x]<b>Taunt</b>\nAt the end of your turn,\nadd a random <b>Death Knight</b>\ncard to your hand.",Minion,,1,0,1,0
,ICC_833,Knights of the Frozen Throne,9.0,,Neutral,30.0,"[{'name': 'Battlecry'}, {'name': 'Lifesteal'}]",Frost Lich Jaina,Mage,General,Legendary,[x]<b>Battlecry:</b> Summon a\n3/6 Water Elemental.\nYour Elementals have\n<b>Lifesteal</b> this game.,Hero,5.0,0,0,1,1
3.0,ICC_835,Knights of the Frozen Throne,9.0,,Neutral,7.0,"[{'name': 'Deathrattle'}, {'name': 'Taunt'}]",Hadronox,Druid,Beast,Legendary,<b>Deathrattle:</b> Summon your <b>Taunt</b> minions that\ndied this game.,Minion,,1,0,1,0
4.0,ICC_214,Knights of the Frozen Throne,9.0,,Neutral,8.0,"[{'name': 'Taunt'}, {'name': 'Lifesteal'}, {'name': 'Deathrattle'}]",Obsidian Statue,Priest,General,Epic,"[x]<b>Taunt, Lifesteal</b>\n<b>Deathrattle:</b> Destroy a\n random enemy minion.",Minion,,1,0,1,0
,ICC_829,Knights of the Frozen Throne,9.0,,Neutral,30.0,"[{'name': 'Battlecry'}, {'name': 'Lifesteal'}]",Uther of the Ebon Blade,Paladin,General,Legendary,<b>Battlecry:</b> Equip a 5/3 <b>Lifesteal</b> weapon.,Hero,5.0,0,0,1,1
,ICC_827,Knights of the Frozen Throne,9.0,,Neutral,30.0,"[{'name': 'Battlecry'}, {'name': 'Stealth'}]",Valeera the Hollow,Rogue,General,Legendary,<b>Battlecry:</b> Gain <b>Stealth</b> until your next turn.,Hero,5.0,0,0,1,1
,ICC_831,Knights of the Frozen Throne,10.0,,Neutral,30.0,[{'name': 'Battlecry'}],Bloodreaver Gul'dan,Warlock,General,Legendary,<b>Battlecry:</b> Summon all friendly Demons that_died_this_game.,Hero,5.0,0,0,1,1
,ICC_085,Knights of the Frozen Throne,10.0,,Neutral,,,Ultimate Infestation,Druid,General,Epic,[x]Deal $5 damage. Draw\n5 cards. Gain 5 Armor.\nSummon a 5/5 Ghoul.,Spell,,0,0,0,0
8.0,ICC_090,Knights of the Frozen Throne,11.0,,Neutral,8.0,[{'name': 'Overload'}],Snowfury Giant,Shaman,Elemental,Epic,Costs (1) less for each Mana Crystal you've <b><b>Overload</b>ed</b> this game.,Minion,,1,0,1,0
,LOOT_104,Kobolds & Catacombs,0.0,,Neutral,,,Shifting Scroll,Mage,General,Common,"Each turn this is in your hand, transform it into a random Mage spell.",Spell,,0,0,0,0
1.0,LOOT_231,Kobolds & Catacombs,1.0,,Neutral,2.0,,Arcane Artificer,Mage,Elemental,Common,"Whenever you cast a spell, gain Armor equal to its_Cost.",Minion,,1,0,1,0
,LOOT_047,Kobolds & Catacombs,1.0,,Neutral,,,Barkskin,Druid,General,Common,Give a minion +3 Health. Gain 3 Armor.,Spell,,0,0,0,0
1.0,LOOT_222,Kobolds & Catacombs,1.0,3.0,Neutral,,,Candleshot,Hunter,General,Common,Your hero is <b>Immune</b> while attacking.,Weapon,,1,1,0,0
,LOOT_017,Kobolds & Catacombs,1.0,,Alliance,,,Dark Pact,Warlock,General,Common,Destroy a friendly minion. Restore #4 Health to your hero.,Spell,,0,0,0,0
1.0,LOOT_258,Kobolds & Catacombs,1.0,,Neutral,3.0,,Dire Mole,Neutral,Beast,Common, ,Minion,,1,0,1,0
1.0,LOOT_218,Kobolds & Catacombs,1.0,,Neutral,1.0,,Feral Gibberer,Neutral,General,Rare,"After this minion attacks a hero, add a copy of it to_your hand.",Minion,,1,0,1,0
2.0,LOOT_154,Kobolds & Catacombs,1.0,,Neutral,3.0,[{'name': 'Battlecry'}],Gravelsnout Knight,Neutral,General,Rare,<b>Battlecry:</b> Summon a random 1-Cost minion for_your opponent.,Minion,,1,0,1,0
1.0,LOOT_542,Kobolds & Catacombs,1.0,3.0,Neutral,3.0,[{'name': 'Deathrattle'}],Kingsbane,Rogue,General,Legendary,[x]Always keeps\nenchantments.\n<b>Deathrattle:</b> Shuffle this\ninto your deck.,Weapon,,1,1,1,0
2.0,LOOT_014,Kobolds & Catacombs,1.0,,Neutral,1.0,[{'name': 'Battlecry'}],Kobold Librarian,Warlock,General,Common,<b>Battlecry:</b> Draw a card. Deal 2 damage to your_hero.,Minion,,1,0,1,0
,LOOT_051,Kobolds & Catacombs,1.0,,Neutral,,,Lesser Jasper Spellstone,Druid,General,Rare,Deal $2 damage to a minion. @<i>(Gain 3 Armor to upgrade.)</i>,Spell,1.0,0,0,0,1
,LOOT_353,Kobolds & Catacombs,1.0,,Neutral,,,Psionic Probe,Priest,General,Common,Copy a spell in your opponent's deck and add it to your hand.,Spell,,0,0,0,0
,LOOT_504,Kobolds & Catacombs,1.0,,Neutral,,,Unstable Evolution,Shaman,General,Epic,Transform a friendly minion into\none that costs (1) more. Repeatable this turn.,Spell,,0,0,0,0
0.0,LOOT_117,Kobolds & Catacombs,1.0,,Neutral,2.0,"[{'name': 'Taunt'}, {'name': 'Divine Shield'}]",Wax Elemental,Neutral,Elemental,Common,<b>Taunt</b>\n<b>Divine Shield</b>,Minion,,1,0,1,0
0.0,LOOT_044,Kobolds & Catacombs,2.0,2.0,Neutral,,,Bladed Gauntlet,Warrior,General,Epic,Has Attack equal to your Armor. Can't attack heroes.,Weapon,,1,1,0,0
3.0,LOOT_033,Kobolds & Catacombs,2.0,0.0,Neutral,1.0,[{'name': 'Battlecry'}],Cavern Shinyfinder,Rogue,General,Common,<b>Battlecry:</b> Draw a weapon from your deck.,Minion,,1,1,1,0
,LOOT_204,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Secret'}],Cheat Death,Rogue,General,Common,"<b>Secret:</b> When a friendly minion dies, return it to your hand.\nIt costs (2) less.",Spell,,0,0,0,0
,LOOT_060,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Overload'}],Crushing Hand,Shaman,General,Common,Deal $8 damage to a minion. <b><b>Overload</b>:</b> (3),Spell,,0,0,0,0
1.0,LOOT_363,Kobolds & Catacombs,2.0,,Neutral,1.0,[{'name': 'Deathrattle'}],Drygulch Jailor,Paladin,General,Common,<b>Deathrattle:</b> Add 3 Silver_Hand Recruits to_your_hand.,Minion,,1,0,1,0
2.0,LOOT_367,Kobolds & Catacombs,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Drywhisker Armorer,Warrior,General,Common,"<b>Battlecry:</b> For each enemy minion, gain 2 Armor.",Minion,,1,0,1,0
,LOOT_214,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Secret'}],Evasion,Rogue,General,Epic,"<b>Secret:</b> After your hero takes damage, become <b>Immune</b> this turn.",Spell,,0,0,0,0
1.0,LOOT_062,Kobolds & Catacombs,2.0,,Neutral,1.0,[{'name': 'Battlecry'}],Kobold Hermit,Shaman,General,Common,<b>Battlecry:</b> Choose a basic Totem. Summon it.,Minion,,1,0,1,0
,LOOT_091,Kobolds & Catacombs,2.0,,Neutral,1.0,[{'name': 'Taunt'}],Lesser Pearl Spellstone,Paladin,General,Rare,Summon a 2/2 Spirit with <b>Taunt</b>. @<i>(Restore 3 Health to upgrade.)</i>,Spell,,0,0,1,0
,LOOT_103,Kobolds & Catacombs,2.0,,Neutral,,,Lesser Ruby Spellstone,Mage,General,Rare,Add 1 random Mage spell to your hand. @<i>(Play 2 Elementals to_upgrade.)</i>,Spell,,0,0,0,0
1.0,LOOT_517,Kobolds & Catacombs,2.0,,Neutral,1.0,[{'name': 'Battlecry'}],Murmuring Elemental,Shaman,Elemental,Rare,<b>Battlecry:</b> Your next <b>Battlecry</b> this turn triggers_twice.,Minion,,1,0,1,0
2.0,LOOT_413,Kobolds & Catacombs,2.0,,Neutral,3.0,[{'name': 'Deathrattle'}],Plated Beetle,Neutral,Beast,Common,<b>Deathrattle:</b> Gain 3 Armor.,Minion,,1,0,1,0
,LOOT_088,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Divine Shield'}],Potion of Heroism,Paladin,General,Common,Give a minion <b>Divine_Shield</b>.\nDraw a card.,Spell,,0,0,0,0
2.0,LOOT_170,Kobolds & Catacombs,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Raven Familiar,Mage,Beast,Common,"<b>Battlecry:</b> Reveal a spell in each deck. If yours costs more, draw it.",Minion,,1,0,1,0
1.0,LOOT_111,Kobolds & Catacombs,2.0,,Neutral,2.0,[{'name': 'Battlecry'}],Scorp-o-matic,Neutral,Mech,Rare,<b>Battlecry:</b> Destroy a minion with 1 or less Attack.,Minion,,1,0,1,0
,LOOT_210,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Secret'}],Sudden Betrayal,Rogue,General,Common,"<b>Secret:</b> When a minion attacks your hero, instead it attacks one of_its neighbors.",Spell,,0,0,0,0
2.0,LOOT_013,Kobolds & Catacombs,2.0,,Neutral,4.0,"[{'name': 'Battlecry'}, {'name': 'Taunt'}]",Vulgar Homunculus,Warlock,Demon,Common,<b>Taunt</b>\n<b>Battlecry:</b> Deal 2 damage to your hero.,Minion,,1,0,1,0
,LOOT_079,Kobolds & Catacombs,2.0,,Neutral,,[{'name': 'Secret'}],Wandering Monster,Hunter,General,Rare,"<b>Secret:</b> When an enemy attacks your hero, summon a 3-Cost minion as the new target.",Spell,,0,0,0,0
2.0,LOOT_398,Kobolds & Catacombs,3.0,,Neutral,4.0,,Benevolent Djinn,Paladin,Elemental,Common,"At the end of your turn, restore #3 Health to your_hero.",Minion,,1,0,1,0
3.0,LOOT_152,Kobolds & Catacombs,3.0,,Alliance,2.0,[{'name': 'Battlecry'}],Boisterous Bard,Neutral,General,Common,<b>Battlecry:</b> Give your other minions +1 Health.,Minion,,1,0,1,0
2.0,LOOT_078,Kobolds & Catacombs,3.0,,Neutral,4.0,,Cave Hydra,Hunter,Beast,Common,Also damages the minions next to whomever\nthis attacks.,Minion,,1,0,1,0
0.0,LOOT_209,Kobolds & Catacombs,3.0,3.0,Neutral,,,Dragon Soul,Priest,General,Legendary,"After you cast 3 spells in a turn, summon a 5/5 Dragon.",Weapon,,1,1,0,0
4.0,LOOT_132,Kobolds & Catacombs,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Dragonslayer,Neutral,General,Common,<b>Battlecry:</b> Deal 6 damage to a Dragon.,Minion,,1,0,1,0
,LOOT_101,Kobolds & Catacombs,3.0,,Neutral,,"[{'name': 'Secret'}, {'name': 'ImmuneToSpellpower'}]",Explosive Runes,Mage,General,Rare,"<b>Secret:</b> After your opponent plays a minion, deal $6 damage to it and any excess to their hero.",Spell,,0,0,0,0
3.0,LOOT_388,Kobolds & Catacombs,3.0,,Neutral,3.0,[{'name': 'Battlecry'}],Fungal Enchanter,Neutral,General,Common,<b>Battlecry:</b> Restore #2 Health to all friendly characters.,Minion,,1,0,1,0
2.0,LOOT_534,Kobolds & Catacombs,3.0,,Neutral,2.0,[{'name': 'Deathrattle'}],Gilded Gargoyle,Priest,General,Common,<b>Deathrattle:</b> Add a Coin to your hand.,Minion,,1,0,1,0
3.0,LOOT_351,Kobolds & Catacombs,3.0,,Neutral,1.0,[{'name': 'Deathrattle'}],Greedy Sprite,Druid,General,Rare,<b>Deathrattle:</b> Gain an empty Mana Crystal.,Minion,,1,0,1,0
,LOOT_373,Kobolds & Catacombs,3.0,,Neutral,,[{'name': 'ImmuneToSpellpower'}],Healing Rain,Shaman,General,Common,Restore #12 Health randomly split among all friendly characters.,Spell,,0,0,0,0
